Generator,True_k,Persistence,DegreesOfFreedom,SeriesLength,Replication,Mean_Regime_Duration,Feature_Window,Realized_Vol_Ratio,Method,Criterion,Estimated_k,Exact_Match,Signed_Bias,ARI_at_True_k,ARI_at_Estimated_k,Estimated_k_with_k1,Selected_k1
ms_garch,4,0.99,5.0,5000,11,99.99999999999991,21,3.1955278497610067,GMM,BIC_Neff,10,0,6,0.2578805372366612,0.1866120519686441,10.0,0.0
ms_garch,4,0.99,5.0,5000,11,99.99999999999991,21,3.1955278497610067,HMM,BIC,12,0,8,0.27288641899988453,0.1478839058056772,12.0,0.0
ms_garch,4,0.99,5.0,5000,11,99.99999999999991,21,3.1955278497610067,HMM,AIC,12,0,8,0.27288641899988453,0.1478839058056772,12.0,0.0
ms_garch,4,0.99,5.0,5000,11,99.99999999999991,21,3.1955278497610067,HMM,ICL,12,0,8,0.27288641899988453,0.1478839058056772,12.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,K-Means,Silhouette,2,0,-2,0.22732689690339575,0.11132317890392963,,
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,K-Means,Davies-Bouldin,8,0,4,0.22732689690339575,0.27285311801960316,,
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,K-Means,Calinski-Harabasz,12,0,8,0.22732689690339575,0.20955873888207022,,
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,GMM,BIC,11,0,7,0.23382022249622925,0.2124370862257531,11.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,GMM,AIC,11,0,7,0.23382022249622925,0.2124370862257531,11.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,GMM,ICL,3,0,-1,0.23382022249622925,0.1389494365029147,3.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,GMM,BIC_Neff,11,0,7,0.23382022249622925,0.2124370862257531,11.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,HMM,BIC,11,0,7,0.15384763690844414,0.22473093234576458,11.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,HMM,AIC,11,0,7,0.15384763690844414,0.22473093234576458,11.0,0.0
ms_garch,4,0.99,5.0,5000,12,99.99999999999991,21,5.310051828153697,HMM,ICL,11,0,7,0.15384763690844414,0.22473093234576458,11.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,K-Means,Silhouette,3,0,-1,0.15800394314500185,0.18014305380123272,,
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,K-Means,Davies-Bouldin,5,0,1,0.15800394314500185,0.15254872257543797,,
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,K-Means,Calinski-Harabasz,12,0,8,0.15800394314500185,0.12094702203130997,,
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,GMM,BIC,6,0,2,0.15399729394418116,0.1763920615074775,6.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,GMM,AIC,11,0,7,0.15399729394418116,0.14485425498547036,11.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,GMM,ICL,3,0,-1,0.15399729394418116,0.20928442686446722,1.0,1.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,GMM,BIC_Neff,10,0,6,0.15399729394418116,0.13558619390115187,10.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,HMM,BIC,12,0,8,0.22411947115363978,0.11829820824898861,12.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,HMM,AIC,12,0,8,0.22411947115363978,0.11829820824898861,12.0,0.0
ms_garch,4,0.99,5.0,5000,13,99.99999999999991,21,2.378019513783043,HMM,ICL,12,0,8,0.22411947115363978,0.11829820824898861,12.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,K-Means,Silhouette,2,0,-2,0.13005846715463565,0.1113084091204201,,
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,K-Means,Davies-Bouldin,6,0,2,0.13005846715463565,0.17864542631257618,,
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,K-Means,Calinski-Harabasz,12,0,8,0.13005846715463565,0.1298353291292664,,
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,GMM,BIC,12,0,8,0.2150685589544537,0.12675940754104098,12.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,GMM,AIC,12,0,8,0.2150685589544537,0.12675940754104098,12.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,GMM,ICL,7,0,3,0.2150685589544537,0.16537412634461718,1.0,1.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,GMM,BIC_Neff,12,0,8,0.2150685589544537,0.12675940754104098,12.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,HMM,BIC,8,0,4,0.20437287980826194,0.14617052858382257,8.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,HMM,AIC,10,0,6,0.20437287980826194,0.14892422408211992,10.0,0.0
ms_garch,4,0.99,5.0,5000,14,99.99999999999991,21,2.0851614559094833,HMM,ICL,8,0,4,0.20437287980826194,0.14617052858382257,8.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,K-Means,Silhouette,2,0,-2,0.16435977025791554,0.09774951111492053,,
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,K-Means,Davies-Bouldin,10,0,6,0.16435977025791554,0.12635788253799474,,
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,K-Means,Calinski-Harabasz,12,0,8,0.16435977025791554,0.11866565623050826,,
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,GMM,BIC,11,0,7,0.1636723917277205,0.12142705190097587,11.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,GMM,AIC,11,0,7,0.1636723917277205,0.12142705190097587,11.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,GMM,ICL,4,1,0,0.1636723917277205,0.1636723917277205,1.0,1.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,GMM,BIC_Neff,11,0,7,0.1636723917277205,0.12142705190097587,11.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,HMM,BIC,9,0,5,0.17380296713910703,0.12460069559374465,9.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,HMM,AIC,9,0,5,0.17380296713910703,0.12460069559374465,9.0,0.0
ms_garch,4,0.99,5.0,5000,15,99.99999999999991,21,4.79913408126502,HMM,ICL,9,0,5,0.17380296713910703,0.12460069559374465,9.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,K-Means,Silhouette,4,1,0,0.28272459272613165,0.28272459272613165,,
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,K-Means,Davies-Bouldin,10,0,6,0.28272459272613165,0.34158019026439024,,
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,K-Means,Calinski-Harabasz,12,0,8,0.28272459272613165,0.34975339354256596,,
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,GMM,BIC,10,0,6,0.2427410936620955,0.3503360320767394,10.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,GMM,AIC,12,0,8,0.2427410936620955,0.33159050994703254,12.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,GMM,ICL,3,0,-1,0.2427410936620955,0.23644314479368872,3.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,GMM,BIC_Neff,12,0,8,0.2427410936620955,0.33159050994703254,12.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,HMM,BIC,12,0,8,0.34155964337459066,0.24536752459309713,12.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,HMM,AIC,12,0,8,0.34155964337459066,0.24536752459309713,12.0,0.0
ms_garch,4,0.99,5.0,5000,16,99.99999999999991,21,6.739616345913391,HMM,ICL,12,0,8,0.34155964337459066,0.24536752459309713,12.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,K-Means,Silhouette,2,0,-2,0.2138136081584471,0.16899732888084137,,
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,K-Means,Davies-Bouldin,11,0,7,0.2138136081584471,0.1740305099189361,,
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,K-Means,Calinski-Harabasz,12,0,8,0.2138136081584471,0.17029320894943978,,
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,GMM,BIC,10,0,6,0.2178773776240233,0.17733046791466336,10.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,GMM,AIC,12,0,8,0.2178773776240233,0.1714509639748345,12.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,GMM,ICL,2,0,-2,0.2178773776240233,0.24195774653663474,1.0,1.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,GMM,BIC_Neff,10,0,6,0.2178773776240233,0.17733046791466336,10.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,HMM,BIC,10,0,6,0.23146159626968973,0.15687892481762333,10.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,HMM,AIC,11,0,7,0.23146159626968973,0.17929689412156208,11.0,0.0
ms_garch,4,0.99,5.0,5000,17,99.99999999999991,21,3.4989709140750986,HMM,ICL,10,0,6,0.23146159626968973,0.15687892481762333,10.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,K-Means,Silhouette,2,0,-2,0.17201515930647324,0.05424705439220663,,
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,K-Means,Davies-Bouldin,6,0,2,0.17201515930647324,0.21647245999023149,,
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,K-Means,Calinski-Harabasz,12,0,8,0.17201515930647324,0.14182318857074228,,
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,GMM,BIC,7,0,3,0.1821596559280943,0.2259747216232944,7.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,GMM,AIC,11,0,7,0.1821596559280943,0.1382919772305418,11.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,GMM,ICL,2,0,-2,0.1821596559280943,0.047995688179080245,2.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,GMM,BIC_Neff,9,0,5,0.1821596559280943,0.18663666091791872,9.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,HMM,BIC,11,0,7,0.23173380577334565,0.10103656993190804,11.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,HMM,AIC,11,0,7,0.23173380577334565,0.10103656993190804,11.0,0.0
ms_garch,4,0.99,5.0,5000,18,99.99999999999991,21,2.703152480427482,HMM,ICL,11,0,7,0.23173380577334565,0.10103656993190804,11.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,K-Means,Silhouette,3,0,-1,0.12339446574995955,0.1533638310525687,,
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,K-Means,Davies-Bouldin,3,0,-1,0.12339446574995955,0.1533638310525687,,
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,K-Means,Calinski-Harabasz,12,0,8,0.12339446574995955,0.13369256888852799,,
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,GMM,BIC,12,0,8,0.13687106649189118,0.12521453087500628,12.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,GMM,AIC,12,0,8,0.13687106649189118,0.12521453087500628,12.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,GMM,ICL,5,0,1,0.13687106649189118,0.17563666800097338,5.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,GMM,BIC_Neff,12,0,8,0.13687106649189118,0.12521453087500628,12.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,HMM,BIC,12,0,8,0.23273481360600437,0.11701907779894288,12.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,HMM,AIC,12,0,8,0.23273481360600437,0.11701907779894288,12.0,0.0
ms_garch,4,0.99,5.0,5000,19,99.99999999999991,21,3.2982256950694375,HMM,ICL,8,0,4,0.23273481360600437,0.1496437140284151,8.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,K-Means,Silhouette,2,1,0,0.044253673872496506,0.044253673872496506,,
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,K-Means,Davies-Bouldin,12,0,10,0.044253673872496506,0.011615046277901789,,
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,K-Means,Calinski-Harabasz,12,0,10,0.044253673872496506,0.011615046277901789,,
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,GMM,BIC,3,0,1,0.03808104855865851,0.03430808140193809,3.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,GMM,AIC,10,0,8,0.03808104855865851,0.013600962393365003,10.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,GMM,ICL,2,1,0,0.03808104855865851,0.03808104855865851,1.0,1.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,GMM,BIC_Neff,6,0,4,0.03808104855865851,0.022924602622299797,6.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,HMM,BIC,12,0,10,0.04998830437026776,0.01647623259533145,12.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,HMM,AIC,12,0,10,0.04998830437026776,0.01647623259533145,12.0,0.0
hmm_t,2,0.9,5.0,5000,0,10.000000000000002,21,2.5875664814172175,HMM,ICL,10,0,8,0.04998830437026776,0.01474052639160304,10.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,K-Means,Silhouette,2,1,0,0.04060354714568715,0.04060354714568715,,
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,K-Means,Davies-Bouldin,9,0,7,0.04060354714568715,0.014929744756663903,,
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,K-Means,Calinski-Harabasz,12,0,10,0.04060354714568715,0.010521755662593437,,
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,GMM,BIC,4,0,2,0.034537951569676775,0.028019272094293054,4.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,GMM,AIC,10,0,8,0.034537951569676775,0.011977056839005303,10.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,GMM,ICL,2,1,0,0.034537951569676775,0.034537951569676775,1.0,1.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,GMM,BIC_Neff,9,0,7,0.034537951569676775,0.014936078486314598,9.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,HMM,BIC,11,0,9,-0.00019858133710328328,0.013606378803528949,11.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,HMM,AIC,11,0,9,-0.00019858133710328328,0.013606378803528949,11.0,0.0
hmm_t,2,0.9,5.0,5000,1,10.000000000000002,21,2.53554327895807,HMM,ICL,11,0,9,-0.00019858133710328328,0.013606378803528949,11.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,K-Means,Silhouette,2,1,0,0.05788098563548017,0.05788098563548017,,
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,K-Means,Davies-Bouldin,8,0,6,0.05788098563548017,0.021833785645788775,,
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,K-Means,Calinski-Harabasz,12,0,10,0.05788098563548017,0.013034358366585083,,
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,GMM,BIC,4,0,2,0.04720524914452166,0.04437758910792829,4.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,GMM,AIC,7,0,5,0.04720524914452166,0.023957413573055555,7.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,GMM,ICL,2,1,0,0.04720524914452166,0.04720524914452166,1.0,1.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,GMM,BIC_Neff,7,0,5,0.04720524914452166,0.023957413573055555,7.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,HMM,BIC,9,0,7,0.055496825851953015,0.016165187336163206,9.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,HMM,AIC,9,0,7,0.055496825851953015,0.016165187336163206,9.0,0.0
hmm_t,2,0.9,5.0,5000,2,10.000000000000002,21,2.5125233711478887,HMM,ICL,9,0,7,0.055496825851953015,0.016165187336163206,9.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,K-Means,Silhouette,2,1,0,0.06492787758298928,0.06492787758298928,,
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,K-Means,Davies-Bouldin,12,0,10,0.06492787758298928,0.016674177754896092,,
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,K-Means,Calinski-Harabasz,12,0,10,0.06492787758298928,0.016674177754896092,,
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,GMM,BIC,3,0,1,0.06616207210461239,0.050540482466507906,3.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,GMM,AIC,6,0,4,0.06616207210461239,0.029449351324790794,6.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,GMM,ICL,2,1,0,0.06616207210461239,0.06616207210461239,1.0,1.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,GMM,BIC_Neff,6,0,4,0.06616207210461239,0.029449351324790794,6.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,HMM,BIC,11,0,9,0.07511044809346702,0.017036501319745236,11.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,HMM,AIC,11,0,9,0.07511044809346702,0.017036501319745236,11.0,0.0
hmm_t,2,0.9,5.0,5000,3,10.000000000000002,21,2.580602612938322,HMM,ICL,11,0,9,0.07511044809346702,0.017036501319745236,11.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,K-Means,Silhouette,2,1,0,0.05644228832087041,0.05644228832087041,,
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,K-Means,Davies-Bouldin,11,0,9,0.05644228832087041,0.014545907478593164,,
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,K-Means,Calinski-Harabasz,12,0,10,0.05644228832087041,0.013666264483266069,,
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,GMM,BIC,3,0,1,0.046265655380297706,0.04132807819960176,3.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,GMM,AIC,11,0,9,0.046265655380297706,0.014477120836571364,11.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,GMM,ICL,2,1,0,0.046265655380297706,0.046265655380297706,1.0,1.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,GMM,BIC_Neff,4,0,2,0.046265655380297706,0.03757839826972081,4.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,HMM,BIC,8,0,6,0.06032495375844095,0.023332050547407102,8.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,HMM,AIC,11,0,9,0.06032495375844095,0.023392497178968664,11.0,0.0
hmm_t,2,0.9,5.0,5000,4,10.000000000000002,21,2.511379133842767,HMM,ICL,8,0,6,0.06032495375844095,0.023332050547407102,8.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,K-Means,Silhouette,2,1,0,0.07545950750897298,0.07545950750897298,,
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,K-Means,Davies-Bouldin,8,0,6,0.07545950750897298,0.025915291687815364,,
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,K-Means,Calinski-Harabasz,12,0,10,0.07545950750897298,0.015584249315837838,,
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,GMM,BIC,4,0,2,0.0723553220871831,0.04051778199982055,4.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,GMM,AIC,8,0,6,0.0723553220871831,0.02679680583795128,8.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,GMM,ICL,2,1,0,0.0723553220871831,0.0723553220871831,1.0,1.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,GMM,BIC_Neff,4,0,2,0.0723553220871831,0.04051778199982055,4.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,HMM,BIC,12,0,10,0.08624385583299544,0.015082385319929717,12.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,HMM,AIC,12,0,10,0.08624385583299544,0.015082385319929717,12.0,0.0
hmm_t,2,0.9,5.0,5000,5,10.000000000000002,21,2.5334479000378236,HMM,ICL,7,0,5,0.08624385583299544,0.0312599547105343,7.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,K-Means,Silhouette,2,1,0,0.05940212437939056,0.05940212437939056,,
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,K-Means,Davies-Bouldin,7,0,5,0.05940212437939056,0.03152786289938268,,
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,K-Means,Calinski-Harabasz,12,0,10,0.05940212437939056,0.018369691806573652,,
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,GMM,BIC,6,0,4,0.0617971904437607,0.0326108785593586,6.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,GMM,AIC,10,0,8,0.0617971904437607,0.020757788020245627,10.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,GMM,ICL,2,1,0,0.0617971904437607,0.0617971904437607,1.0,1.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,GMM,BIC_Neff,6,0,4,0.0617971904437607,0.0326108785593586,6.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,HMM,BIC,10,0,8,0.07358186164569774,0.01897703632098141,10.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,HMM,AIC,11,0,9,0.07358186164569774,0.020722973356356676,11.0,0.0
hmm_t,2,0.9,5.0,5000,6,10.000000000000002,21,2.646587544869471,HMM,ICL,10,0,8,0.07358186164569774,0.01897703632098141,10.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,K-Means,Silhouette,2,1,0,0.06212014731919693,0.06212014731919693,,
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,K-Means,Davies-Bouldin,12,0,10,0.06212014731919693,0.01625486983000094,,
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,K-Means,Calinski-Harabasz,12,0,10,0.06212014731919693,0.01625486983000094,,
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,GMM,BIC,5,0,3,0.061522645369173685,0.03935698132979779,5.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,GMM,AIC,12,0,10,0.061522645369173685,0.018871970910838566,12.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,GMM,ICL,12,0,10,0.061522645369173685,0.018871970910838566,1.0,1.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,GMM,BIC_Neff,5,0,3,0.061522645369173685,0.03935698132979779,5.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,HMM,BIC,12,0,10,0.08092722679417452,0.018603451924242884,12.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,HMM,AIC,12,0,10,0.08092722679417452,0.018603451924242884,12.0,0.0
hmm_t,2,0.9,5.0,5000,7,10.000000000000002,21,2.652468402322722,HMM,ICL,8,0,6,0.08092722679417452,0.022694247161548574,8.0,0.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,K-Means,Silhouette,2,1,0,0.05289665309765783,0.05289665309765783,,
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,K-Means,Davies-Bouldin,4,0,2,0.05289665309765783,0.04322015926487536,,
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,K-Means,Calinski-Harabasz,12,0,10,0.05289665309765783,0.015180368662148662,,
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,GMM,BIC,4,0,2,0.05345104120531899,0.040406077615094564,4.0,0.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,GMM,AIC,4,0,2,0.05345104120531899,0.040406077615094564,4.0,0.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,GMM,ICL,2,1,0,0.05345104120531899,0.05345104120531899,1.0,1.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,GMM,BIC_Neff,4,0,2,0.05345104120531899,0.040406077615094564,4.0,0.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,HMM,BIC,10,0,8,0.08601893551400283,0.0173195906627562,10.0,0.0
hmm_t,2,0.9,5.0,5000,8,10.000000000000002,21,2.5573463260751543,HMM,AIC,10,0,8,0.08601893551400283,0.0173195906627562,10.0,0.0
